11,5,2.21,5.79,0.13,0.89,0.55,0.48,0.4,0.65,0.69,0.56,1.28,1.4
6,8,15,1.48,0.62,0.92,0.63,0.33,0.32,1.19,0.94,0.59,0.34,0.26
8,6,15,1.32,0.4,0.2,1.23,0.62,0.56,2.31,0.79,0.55,0.77,0.62
6,13,5.58,5.83,0.89,1.22,0.96,0.52,0.18,0.79,1.41,0.54,0.25,0.77
13,6,4.59,5.76,0.26,0.65,1.32,0.54,0.48,1.44,0.65,0.13,0.2,0.49
6,17,3.43,6.14,0.79,0.23,0.49,0.29,1.81,0.09,0.54,0.53,0.18,0.9
17,6,3.11,6.16,0.89,0.34,0.62,1.75,2.32,0.13,1.31,1.09,1.02,1.78
7,9,2.07,2.04,0.33,1.42,0.59,0.33,2.29,0.41,0.45,0.6,0.89,0.43
9,7,2.06,2.04,0.13,0.4,2.29,0.89,0.83,0.45,0.76,0.11,0.42,0.4
7,13,14.8,3.24,1.14,1.09,0.84,1.14,1.28,1.06,0.13,0.62,0.23,1.47
13,7,20,3.43,0.57,1.43,0.43,0.11,0.4,0.95,0.14,1.18,0.4,0.85
8,11,15,2.96,0.28,1.18,0.94,0.85,0.88,0.86,0.52,1,0.43,1.33
11,8,15,2.97,0.34,1.32,0.34,0.54,0.33,1.03,0.75,0.68,1.49,0.55
8,16,16.1,6.32,1.06,0.7,1.81,0.24,0.94,1.02,1.01,2.01,0.85,0.32
16,8,11.11,6.27,0.44,0.63,0.25,1.86,3.25,1.3,2.85,0.11,0.45,0.48
9,12,2.43,2.61,0.94,0.71,2.02,1.19,1.11,0.43,0.46,0.96,0.65,0.48
12,9,2.43,2.7,0.39,0.13,0.58,1.04,1.18,0.91,0.42,0.18,0.9,0.19
9,13,2.19,1.49,0.53,1.87,1.41,1.4,0.52,0.83,0.25,0.25,1.81,0.95
13,9,2.19,1.52,1.18,1.91,1.07,1.73,0.91,0.75,1.28,0.33,0.13,0.54
10,11,20,0.92,1.05,0.34,0.45,2.87,1.35,0.77,0.43,0.34,0.72,1.2
11,10,20,0.9,1.31,1.47,0.52,0.94,0.59,1.86,0.94,0.29,0.96,1.42
10,18,9.75,5.26,0.09,1.27,0.18,2.23,1.4,0.44,0.13,1.69,0.1,0.76
18,10,7.28,5.24,0.1,0.86,0.26,0.38,1.87,0.2,0.23,0.63,0.74,1.3
10,20,14.3,5.88,0.48,0.22,0.28,1.22,0.29,1.43,1.19,0.44,1.14,0.68
20,10,15.02,5.89,1.19,1.35,0.14,1,0.54,0.56,0.12,0.41,1.44,0.41
11,19,2.81,6.26,0.27,0.13,0.33,1.31,0.21,0.24,0.18,0.39,0.6,0.43
19,11,4.04,6.11,0.25,0.28,0.25,0.14,0.25,0.72,1.02,0.52,0.24,1.4
13,14,10.99,4.14,0.53,1.28,0.72,0.2,1.49,0.26,0.85,0.2,0.56,1.87
14,13,10.8,3.76,0.14,0.16,0.89,0.4,1.41,0.32,0.39,0.12,0.3,0.42
13,15,4.78,4.21,0.62,0.33,0.23,1.87,1.04,0.16,0.13,0.42,0.47,0.27
15,13,7.16,4.23,0.75,0.4,0.13,2.32,0.41,1.11,0.24,0.58,0.94,0.54
14,17,14.87,3.38,1.42,0.33,0.16,0.28,0.55,1.07,0.48,0.13,0.16,0.21
17,14,12.26,3.45,2.92,0.54,0.83,0.3,0.53,0.13,0.38,0.9,0.46,0.18
14,22,7.1,4.28,0.42,0.83,0.53,1.11,0.3,1.42,0.54,0.4,0.38,0.13
22,14,7.24,4.18,0.91,0.68,0.2,0.41,0.4,1.2,1.37,0.89,0.13,0.14
16,17,15.8,0.67,1.91,1.07,1.19,0.12,2.31,0.54,0.41,0.33,3.23,0.47
17,16,10.52,0.68,0.43,0.77,0.56,0.34,1.01,0.46,4.39,0.4,0.49,0.71
16,19,16.76,2.29,0.23,1.06,0.4,0.54,0.42,0.48,0.3,1.27,2.92,0.94
19,16,17.59,2.23,0.25,1.69,0.41,1.2,0.55,1.04,0.72,0.7,3.25,1.14
16,22,11.17,1.68,0.61,0.41,0.76,0.77,0.7,1.22,1.91,0.44,0.26,0.62
22,16,19.07,1.71,0.28,0.35,3.25,1.19,2.92,1.28,1.86,0.56,2.33,0.13
17,22,4.72,2.66,0.54,0.48,1.73,0.55,0.09,1.81,1.02,1.33,0.53,1.02
22,17,4.71,2.66,0.69,0.85,1.3,0.83,3.12,0.25,0.95,0.32,1.37,1.43
18,19,15.48,1.17,1.2,0.77,0.14,0.79,0.14,2.28,1.19,0.25,0.13,1.23
19,18,15.73,1.77,0.48,0.24,0.65,0.45,1.44,0.6,0.49,0.55,0.48,0.33
18,21,20,2.73,0.13,0.13,0.81,0.76,0.4,0.96,0.45,0.43,0.13,0.4
21,18,13.62,2.73,1.47,0.75,0.56,1.81,0.13,0.47,0.28,1.37,1.3,1.18
19,22,5.06,2.91,0.33,0.76,0.25,1.44,1.48,1.19,0.68,2.88,0.77,0.94
22,19,4.02,2.9,1.23,0.48,0.34,3.23,0.2,0.61,0.41,0.92,1.06,1.02
20,21,6.61,8.23,0.81,0.13,1.09,0.12,0.76,0.24,0.73,0.13,0.65,0.33
21,20,6.04,7.72,3.23,0.54,0.77,0.94,1.82,0.62,1.07,0.73,0.95,1.19
20,30,15,6.64,0.53,1.19,0.88,0.23,0.13,0.77,0.48,0.69,0.56,0.88
30,20,15,6.65,0.2,0.21,0.25,1.49,0.57,0.49,1.18,0.92,0.52,0.44
20,58,6.2,6.13,0.63,0.62,0.85,1.2,0.13,0.65,0.53,3.25,0.88,0.13
58,20,6.58,6.28,0.43,0.53,0.86,0.88,0.72,1.88,0.08,1.25,0.48,0.25
21,22,11.23,3.4,0.12,0.33,1.4,1.18,1.14,1.31,2.88,0.81,0.58,1.01
22,21,11.24,3.36,0.16,1.14,0.54,2.33,0.65,1.18,2.02,0.44,0.24,0.34
21,23,20,2.26,0.4,0.57,0.33,1.06,0.3,2.01,0.14,0.79,0.33,0.14
23,21,20,2.27,1.02,1.37,0.62,0.63,0.28,0.51,0.56,0.08,1.31,0.79
22,23,2.19,2.29,1,0.42,0.45,0.58,0.52,0.3,0.29,0.13,0.3,0.77
23,22,2.4,2.25,0.13,0.25,0.65,0.95,0.13,0.92,2.28,1.73,0.59,1.81
22,25,7.13,4.45,0.72,2.33,0.33,0.44,1.78,1.14,2.32,0.86,0.57,1.23
25,22,3.77,4.15,0.33,0.53,0.3,3.25,0.41,1.69,0.25,0.21,1.33,0.2
22,28,5.2,4.3,1.29,0.11,0.53,0.4,0.23,1.81,1.23,0.95,1.25,0.18
28,22,5.26,4.3,0.58,1.04,0.76,0.4,0.11,0.41,0.55,0.53,0.39,0.68
22,29,14.7,2.93,0.42,0.24,0.44,0.1,0.86,1.73,0.52,0.43,1.09,1.4
29,22,3.56,2.83,0.43,1.05,0.56,1.82,1.37,0.18,0.4,0.93,1.06,0.43
22,40,5.53,6.11,0.62,0.59,0.12,0.19,0.89,0.23,0.57,0.76,0.89,0.55
40,22,4.16,5.96,0.14,0.85,1.19,0.43,0.25,0.34,0.65,1.02,2.32,0.65
23,24,20,1.22,0.54,1.33,0.48,1.28,0.33,0.89,0.88,0.3,0.92,0.76
24,23,20,1.2,1.82,0.89,1.2,0.7,0.14,1.82,0.71,0.63,0.34,0.26
23,31,2.85,8.33,0.92,0.45,0.77,0.16,1.18,0.76,0.28,0.68,0.55,0.89
31,23,2.26,8.4,0.41,0.51,0.2,1.09,0.53,0.13,0.48,0.09,1.01,0.54
24,25,11.25,0.84,0.92,0.56,1.27,0.34,0.63,0.39,0.21,1.06,0.25,1.28
25,24,9,0.84,1.22,0.3,1.82,1.4,0.54,2.33,0.24,0.13,0.54,0.53
24,26,19.95,0.82,0.77,0.27,0.13,0.68,3.25,1.01,1.23,1.02,0.22,0.95
26,24,20,0.53,0.24,0.55,3.12,0.76,0.24,0.41,0.92,0.13,0.76,0.42
24,33,8.9,5.99,0.87,0.76,1.87,1.19,0.2,0.48,0.77,0.28,0.53,0.54
33,24,13.89,5.97,0.7,0.51,1.28,1.05,0.49,0.48,1.87,0.61,0.14,0.08
25,26,4.38,0.96,3.12,0.13,0.41,0.86,0.79,0.58,3.25,0.46,1.4,1.82
26,25,5.93,0.91,1.31,2.01,0.24,0.91,0.96,0.9,0.92,0.88,1.19,1.49
26,27,3.29,0.78,1.48,0.18,0.11,1.35,0.68,0.13,0.43,0.41,0.39,0.11
27,26,2.46,0.79,0.94,0.44,0.57,1.33,1.2,1.14,0.76,1.43,0.79,0.39
26,28,19.33,0.9,0.3,0.94,1.29,3.12,0.41,0.57,0.53,0.74,0.12,0.22
28,26,20.83,0.77,2.23,0.11,2.31,0.86,1.73,0.56,1.22,0.2,0.79,0.12
27,28,5.05,1.19,0.76,0.25,2.87,0.13,0.44,0.89,1.02,0.94,3.25,1.44
28,27,4.77,1.15,0.52,1.23,0.57,0.25,0.77,0.6,2.01,0.45,1.11,0.3
27,33,6.64,5.21,0.18,0.81,0.18,0.57,0.16,0.34,0.79,1.14,2.02,1.2
33,27,6.97,5.3,2.29,2.31,1.2,0.4,0.47,0.13,0.24,0.16,0.62,0.86
27,35,2.85,8.5,0.43,0.6,0.21,0.94,0.75,3.25,1.05,1.2,0.43,1.27
35,27,3.47,8.5,0.32,1.11,0.89,0.65,1.14,0.48,0.55,0.53,1.18,0.56
28,37,16.15,3.87,0.41,0.94,1.14,0.16,0.86,1.2,0.33,0.95,2.23,0.93
37,28,17.8,4.01,2.01,1.23,1.49,1.29,0.3,1.87,1.7,0.48,0.18,1.11
29,41,10.67,2.46,0.3,3.25,1.88,0.13,0.69,0.76,1.11,0.89,0.18,3.23
41,29,15.76,2.62,0.68,0.25,1.91,0.71,1.06,1.4,0.87,0.52,2.28,0.68
29,49,2.65,16.19,0.68,0.1,0.73,0.13,1.88,0.35,2.33,0.16,0.83,1.06
49,29,2.79,16.15,0.18,0.76,0.88,0.41,0.45,2.88,0.42,1.03,0.51,0.28
30,31,15,1.16,0.24,3.23,0.95,1.41,0.41,1.23,3.12,3.23,0.71,1.16
31,30,15,1.13,1.23,0.13,0.38,2.85,0.51,2.85,0.62,0.13,0.4,0.29
30,60,12.21,4,0.89,0.86,0.46,1.27,1.7,0.55,1.81,0.94,0.28,2.88
60,30,12.01,4,1.44,0.94,0.13,0.54,0.84,0.42,0.86,0.79,1.87,0.58
31,32,15,2.12,1.22,1.3,0.32,0.34,0.18,1.19,1.73,0.86,0.25,0.65
32,31,13.65,2.12,3.25,1.18,0.43,0.49,0.46,0.38,1.14,0.27,0.13,1.04
31,60,2.41,3.36,0.76,0.14,0.26,0.45,0.95,4.31,1.48,0.12,0.6,0.2
60,31,2.64,3.37,0.85,1.16,0.3,2.01,0.54,0.18,1.14,0.68,1.02,1.69
32,33,6.06,2.49,1.73,1.02,0.94,1.02,1.4,0.55,1.81,0.41,0.42,1.48
33,32,6.55,2.48,0.56,0.49,1.23,3.25,0.6,0.4,0.4,1.14,0.2,0.65
32,34,7.47,0.9,0.86,1.44,0.54,1.3,1.81,0.34,0.11,0.54,1.47,0.73
34,32,11.98,0.94,0.34,0.24,1.43,0.43,1,0.51,0.18,0.33,0.76,0.79
32,60,6.5,2.76,0.54,0.26,3.23,0.09,0.45,1.91,0.12,1.4,1.22,0.24
60,32,6.54,2.72,1.43,1.29,0.13,0.44,1.16,0.2,0.13,1.06,0.55,0.16
33,34,13.61,2.48,0.13,0.41,1.25,0.63,1.75,0.12,1.4,1.4,0.63,2.32
34,33,13.5,2.45,1.41,0.65,0.47,0.48,0.62,0.1,0.39,1.07,0.25,0.25
34,35,13.68,4.67,0.94,0.24,1.16,0.46,0.74,0.28,0.14,0.89,2.88,0.6
35,34,15,4.61,2.88,1.4,0.25,1.22,0.89,0.54,1.47,0.23,0.54,1.25
34,60,14.75,5.04,4.39,0.96,1.31,0.51,0.95,0.7,1.04,0.26,1.23,0.81
60,34,14.46,7.4,1.19,0.26,0.39,0.13,0.22,1.33,0.63,0.94,1.2,0.14
35,36,13.19,3.29,0.35,0.14,0.29,1.4,0.93,0.14,1.4,0.14,0.79,2.92
36,35,15,3.43,0.57,0.76,0.71,0.3,0.76,0.52,0.62,1.44,0.68,0.94
35,71,4.89,1.83,1.81,1.82,0.6,1.23,0.43,0.79,0.33,0.94,0.09,0.89
71,35,3.94,1.83,0.38,0.38,0.44,0.89,0.13,0.13,0.13,0.25,0.57,0.63
36,43,2.19,4.28,0.89,2.29,0.4,0.14,0.76,0.89,0.48,1.48,0.11,4.39
43,36,2.19,4.24,1.02,0.92,0.54,0.41,1.02,1.2,2.29,2.32,0.89,0.51
36,44,15,4.07,0.47,0.94,0.43,0.73,0.25,0.94,0.65,0.24,0.08,0.46
44,36,14.67,3.85,0.41,0.32,0.2,0.86,0.94,0.59,0.58,0.4,1.03,0.92
36,71,2.65,3.67,0.45,0.58,0.42,1.06,4.31,0.13,0.62,3.12,0.86,2.87
71,36,2.54,3.67,0.68,0.19,0.41,0.65,0.44,0.85,0.34,0.87,1.2,1.7
37,38,14.54,1.59,0.16,0.44,0.24,0.08,0.28,0.26,0.56,1.75,0.94,0.1
38,37,14.43,1.76,0.13,0.56,0.89,0.6,0.73,0.81,0.43,0.18,0.41,0.89
37,42,4.54,3.82,0.46,0.14,0.51,0.68,0.34,0.22,0.59,2.02,2.01,0.91
42,37,4.52,3.86,0.24,2.23,0.65,0.2,1.31,0.18,0.76,0.3,0.93,0.13
38,39,14.33,1.58,0.6,1.22,0.53,0.39,1.07,0.69,1.82,0.43,0.43,0.45
39,38,16.06,1.55,1.35,1.19,0.68,0.25,1.23,1.78,0.94,0.13,0.62,0.13
38,42,15,3.08,0.46,0.53,1.78,0.92,0.48,0.49,1.09,0.85,1.04,1.02
42,38,14.37,3.48,0.84,2.87,0.9,0.46,0.2,0.68,0.59,0.77,0.4,1.31
39,40,18.83,0.65,0.41,0.57,1.03,1.43,0.59,2.23,0.32,0.65,0.21,0.75
40,39,20.88,0.65,0.63,1.2,0.48,0.81,0.57,1.05,1.06,0.3,1.43,1.09
39,48,10.93,8.77,1.09,0.47,0.46,1.69,1.19,0.33,0.3,0.57,0.69,0.59
48,39,13.08,9.07,0.13,3.25,0.89,2.02,0.39,0.93,1.27,0.65,2.31,0.45
40,41,15.25,1.74,0.88,0.42,0.49,0.25,1.27,0.19,0.44,0.54,0.87,1.22
41,40,15.01,1.61,1.7,1.02,0.12,0.14,3.23,1.25,1.88,0.24,0.33,0.48
40,48,2.51,10.95,0.94,0.61,0.22,0.49,0.23,0.79,2.23,1.19,0.41,2.29
48,40,4.22,10.97,0.59,0.79,1.19,0.69,0.27,1.35,0.25,0.76,1.81,1.06
41,49,5.47,16.41,1.27,0.93,1.4,1.7,1.22,0.39,1.43,1.18,0.73,1.19
49,41,6.15,16.46,0.9,0.28,0.13,0.48,0.92,0.13,0.13,0.71,0.41,0.13
42,43,3.8,1.98,0.48,0.18,1.14,0.61,0.53,0.41,0.41,0.84,1.7,0.51
43,42,4.8,1.99,0.48,0.65,1.11,0.11,1.25,0.43,0.18,0.54,0.48,1.86
42,45,15,3.03,0.55,1.14,2.23,0.33,0.48,0.74,0.4,4.31,1.4,1.41
45,42,15,3.13,0.76,0.54,4.39,0.94,0.76,0.63,1.2,1.81,0.13,2.02
43,44,4.38,1.75,0.53,0.95,1.01,0.44,1.43,0.41,0.7,2.92,2.87,0.09
44,43,4.41,1.78,0.65,1.31,0.41,0.26,0.35,1.22,1.69,0.72,4.31,1.03
43,45,4.57,2.04,0.52,3.12,0.85,0.94,0.79,2.92,0.46,0.42,0.89,0.38
45,43,3.03,2.07,0.83,0.72,0.76,1.01,0.87,1.4,0.41,0.62,2.29,0.76
44,46,15,1.62,1.19,2.28,2.85,1.31,0.62,0.76,1.4,0.77,0.88,0.61
46,44,15,1.62,2.33,0.08,1.22,0.65,0.34,0.95,0.86,1.87,1.41,2.23
44,54,4.36,5.04,0.33,1.25,1,0.54,2.33,1.06,1.78,0.88,1.2,0.94
54,44,4.65,5.01,1.78,2.88,0.24,0.33,0.68,0.46,0.51,0.47,0.34,0.43
45,46,15,0.94,0.49,0.52,0.16,0.18,1.47,1.31,1.35,0.91,0.49,0.69
46,45,11.92,0.98,1.2,0.81,0.79,1.06,0.14,0.21,0.51,0.45,0.65,0.54
45,47,6.16,1.71,1.37,0.69,0.33,0.13,0.89,0.42,0.41,0.59,0.53,0.25
47,45,5.66,1.84,1.18,0.2,0.61,2.88,2.28,1.75,0.2,0.65,1.07,0.25
46,47,15,1.43,0.51,1.75,0.53,1.07,0.65,0.53,0.43,0.56,0.24,3.25
47,46,10.19,1.44,0.13,0.46,0.09,0.28,0.65,1,2.31,0.41,0.54,0.79
46,54,14.93,5.64,0.44,0.42,0.19,0.25,0.26,0.34,1.49,1.4,1.78,0.24
54,46,14.45,5.6,0.77,0.91,1.4,0.18,1.2,0.88,0.34,1.42,1.22,3.12
47,48,3.21,5.27,0.96,0.62,1.02,0.35,1.2,0.53,0.53,0.49,1.29,0.86
48,47,2.06,5.15,1.32,2.32,0.81,0.76,0.77,0.57,0.54,1.41,0.65,3.25
47,74,15,2.86,4.31,0.34,0.7,2.92,0.25,0.73,0.53,2.85,0.95,0.3
74,47,8.29,2.87,2.02,1.03,0.94,0.13,1.03,3.23,1.75,0.94,0.92,0.62
48,49,5.3,7.31,0.18,0.4,0.11,0.24,0.81,1.48,0.2,0.34,0.76,0.49
49,48,5.16,7.31,0.2,0.43,0.54,1.14,0.53,0.14,1.42,0.65,1.75,0.72
48,51,5.3,14.66,1.4,0.95,0.79,0.74,0.25,0.11,1.22,0.34,0.3,0.39
51,48,5.43,14.75,0.39,1.81,0.55,1.25,0.58,0.76,0.3,0.2,1.35,0.11
48,52,4.71,8.44,0.21,1.73,2.01,1.23,0.62,0.33,1.32,0.1,2.85,0.86
52,48,6.04,8.5,1.07,0.46,0.39,1.48,0.33,1.29,0.81,0.51,1.06,0.41
48,53,5.41,7.03,1.06,4.39,0.1,0.79,0.48,0.29,0.4,0.18,0.24,0.59
53,48,5,7.09,1.16,0.89,0.74,0.59,0.86,1.49,1.06,1.16,0.76,0.18
48,54,4.73,7.5,2.31,0.39,0.24,0.56,0.16,0.53,1.16,1.22,0.51,0.48
54,48,4.39,7.54,0.54,0.62,0.86,0.43,0.24,0.62,0.47,0.79,1.48,0.3
48,74,15,4.03,0.23,0.29,0.3,0.41,0.65,0.42,0.54,0.76,0.28,0.52
74,48,15,3.51,2.87,1.31,0.92,1.02,0.41,0.68,1.19,0.54,1.27,0.53
49,50,6.66,6.52,1.06,0.68,1.35,0.85,0.08,0.11,0.83,2.87,1.42,0.56
50,49,7.32,6.59,0.25,0.43,0.93,1.16,0.12,0.87,0.81,1.23,0.12,0.92
49,73,2.06,4.27,0.74,0.41,0.27,0.21,0.1,0.62,0.85,2.31,0.42,1.75
73,49,2.06,4.27,1.03,0.48,0.94,1.81,0.33,0.56,0.89,0.33,1.69,0.65
50,51,5,7.72,0.25,1.2,0.39,0.3,0.89,0.23,0.35,0.89,0.43,0.34
51,50,5,8.01,0.11,0.74,0.48,0.24,4.39,0.43,0.6,1.32,1.23,0.85
50,73,2.06,4.24,1.75,0.9,2.32,0.57,0.94,0.94,1.06,0.26,0.39,2.85
73,50,2.06,4.24,0.56,0.41,0.54,0.2,0.19,0.65,0.16,0.39,1.91,0.24
51,52,5,7.47,0.26,2.02,1.22,0.72,0.6,0.25,0.54,1.86,0.62,0.88
52,51,5,7.47,0.88,0.23,0.62,0.88,0.34,0.25,0.94,0.75,1.02,1.73
52,53,5,4.36,1.01,0.18,1.69,0.41,0.54,1.06,0.33,2.29,1.05,1.19
53,52,5,4.4,3.25,1.88,0.59,0.54,1.33,1.4,0.89,1.81,0.48,0.53
53,54,5,6.96,0.65,0.52,0.94,1.03,1.09,3.12,1.18,0.25,0.63,0.41
54,53,5,6.97,0.79,0.4,0.48,0.55,1.29,0.86,0.68,0.49,0.94,1.14
55,57,5,4.67,0.11,0.13,0.42,0.77,1.23,1.47,0.33,2.33,0.13,0.44
57,55,5,4.57,0.54,0.13,0.13,1.78,1.4,0.14,0.1,0.23,0.26,0.2
56,57,5,5.13,0.45,0.54,0.35,0.59,0.71,0.33,2.92,0.62,0.44,0.7
57,56,5,5.22,0.56,1.4,2.92,0.42,2.02,1.02,0.27,3.25,1.88,0.42
57,58,5,5.18,0.34,0.49,0.68,0.9,0.12,0.2,0.34,1.05,1.32,0.46
58,57,5,5.09,1.25,0.41,1.7,0.27,1.22,2.32,0.26,0.76,1.73,0.87
57,59,5,5.68,1.88,0.2,0.18,0.43,2.85,0.94,0.13,1.3,1.82,0.34
59,57,5,5.68,0.86,1.41,0.51,0.18,0.46,3.25,0.44,0.51,0.81,0.34
58,59,5,4.57,1.4,0.59,1.75,0.32,0.43,0.92,0.39,0.85,0.33,0.35
59,58,5,4.65,0.25,0.54,3.25,1.02,0.38,0.39,0.49,1.78,1.19,1.06
59,60,5,4.07,1.2,0.39,0.87,1.91,1.05,0.54,0.88,0.54,0.16,2.31
60,59,5,4.25,0.3,1.49,0.63,0.79,0.13,0.54,0.9,0.24,0.54,1.31
59,72,5,1.56,0.42,0.53,0.23,0.13,0.68,4.39,1.2,0.35,0.19,0.23
72,59,5,1.55,0.12,0.68,0.14,1.47,0.63,0.63,1.44,1.31,0.94,0.52
60,61,5,12.42,1.3,0.55,1.81,1.2,1.31,0.45,3.23,0.53,0.52,0.24
61,60,5,12.42,0.4,0.65,0.28,1.37,1.3,0.25,0.57,0.46,0.14,0.84
60,63,5,4.83,0.19,0.54,1.42,4.31,0.18,0.3,0.65,1.01,0.27,0.28
63,60,5,4.88,0.79,1.78,4.31,0.25,0.92,0.12,0.24,0.48,0.2,0.23
60,65,5,5.82,0.65,0.34,1.02,0.47,1.02,0.85,0.23,0.83,1.18,1.22
65,60,5,5.79,1.49,0.24,0.92,0.87,1.02,0.16,0.63,1.2,1.86,0.24
60,67,5,4.32,0.39,0.33,2.28,0.53,0.39,0.84,0.2,2.28,0.59,0.76
67,60,5,4.49,0.94,0.16,0.42,0.62,1.06,2.02,1.25,1.06,0.41,0.16
60,69,5.19,6.08,2.28,1.86,1.33,0.89,0.85,0.53,4.31,1.88,0.25,1.2
69,60,5.83,5.89,1.33,0.48,0.24,0.96,0.24,1.09,0.56,1.35,0.35,1.29
60,71,3.5,6.43,0.44,1.19,0.54,2.31,2.88,0.24,0.91,0.24,1.19,0.33
71,60,3.5,6.43,0.51,1.48,1.06,1.32,0.88,0.27,0.24,1.7,0.23,0.56
60,72,5,2.31,0.2,0.94,0.52,0.34,0.13,2.29,0.76,0.48,0.81,0.6
72,60,5,2.31,1.11,0.3,1.31,0.84,1.32,2.87,1,0.86,0.11,1.18
62,63,5,1.86,1.87,1.2,1.18,2.29,0.51,0.86,1.3,1.29,0.46,0.44
63,62,5,2.04,0.93,4.31,0.4,0.23,1.86,0.94,0.09,0.28,0.86,0.39
63,65,5,0.69,0.73,0.79,1.05,1.18,0.56,0.4,0.11,1.11,1,0.54
65,63,5,0.76,2.85,0.63,1.02,4.39,0.34,0.88,0.19,1.22,0.53,1
64,65,5,1.63,0.85,0.45,0.44,0.53,0.43,1.18,0.93,0.14,0.29,1.07
65,64,5,1.54,0.08,0.39,2.88,0.75,0.44,0.65,0.42,0.25,0.54,0.12
65,66,5,3.18,0.29,0.43,1.47,0.24,0.54,0.52,0.6,0.43,0.56,0.83
66,65,5,3.46,0.81,0.56,1.18,0.68,2.87,0.33,0.95,1.28,0.13,0.96
67,68,5,1.32,0.65,1.06,0.69,0.51,0.94,0.59,0.25,0.24,0.94,0.94
68,67,5,1.43,1.28,1.4,1.48,0.92,2.23,0.4,0.26,0.81,0.34,1.32
67,69,5,5.88,0.41,1.02,1.86,0.6,0.13,1.16,1.29,0.6,0.68,2.01
69,67,5,5.88,2.32,0.86,0.41,0.65,0.26,0.54,0.68,0.38,4.39,0.57
69,70,7.95,2.67,1.4,2.85,0.13,0.22,0.54,1.37,0.61,1.91,0.14,0.25
70,69,7.3,2.95,0.49,0.12,0.65,0.56,1.19,0.43,0.77,1.47,1.31,1.81
69,71,2.19,4.5,0.95,2.92,0.68,2.28,0.11,0.24,0.96,0.19,1.16,0.33
71,69,2.86,4.49,1.81,0.09,1.06,0.93,0.49,0.89,0.34,1.2,0.33,2.33
